codigo_ocorrencia;codigo_ocorrencia1;codigo_ocorrencia2;codigo_ocorrencia3;codigo_ocorrencia4;ocorrencia_classificacao;ocorrencia_latitude;ocorrencia_longitude;ocorrencia_cidade;ocorrencia_uf;ocorrencia_pais;ocorrencia_aerodromo;ocorrencia_dia;ocorrencia_hora;investigacao_aeronave_liberada;investigacao_status;divulgacao_relatorio_numero;divulgacao_relatorio_publicado;divulgacao_dia_publicacao;total_recomendacoes;total_aeronaves_envolvidas;ocorrencia_saida_pista;ocorrencia_tipo;ocorrencia_tipo_categoria;taxonomia_tipo_icao;aeronave_matricula;aeronave_operador_categoria;aeronave_tipo_veiculo;aeronave_fabricante;aeronave_modelo;aeronave_tipo_icao;aeronave_motor_tipo;aeronave_motor_quantidade;aeronave_pmd;aeronave_pmd_categoria;aeronave_assentos;aeronave_ano_fabricacao;aeronave_pais_fabricante;aeronave_pais_registro;aeronave_registro_categoria;aeronave_registro_segmento;aeronave_voo_origem;aeronave_voo_destino;aeronave_fase_operacao;aeronave_tipo_operacao;aeronave_nivel_dano;aeronave_fatalidades_total;fator_nome;fator_aspecto;fator_condicionante;fator_area;recomendacao_numero;recomendacao_dia_assinatura;recomendacao_dia_encaminhamento;recomendacao_dia_feedback;recomendacao_conteudo;recomendacao_status;recomendacao_destinatario_sigla;recomendacao_destinatario
53555;53555;53555;53555;53555;ACIDENTE;-5.6613888889;-39.4136111111;CEARÁ-MIRIM;RN;BRASIL;SNOG;23/09/2015;13:00:00;;;;NÃO;;0;1;NÃO;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PUHPM;EXPERIMENTAL;ULTRALEVE;;KR-2S;ULAC;PISTÃO;MONOMOTOR;510;510;2.0;2002.0;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;CEARÁ-MIRIM;CEARÁ-MIRIM;APROXIMAÇÃO FINAL;PRIVADA;DESTRUÍDA;0;;;;;;;;;;;;
53556;53556;53556;53556;53556;ACIDENTE;-20.8130555556;-49.4880555556;MIRASSOL;SP;BRASIL;SDMH;02/11/2015;09:30:00;;;;NÃO;;0;1;NÃO;FALHA ESTRUTURAL;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | FALHA ESTRUTURAL;SCF-NP;PUXXX5;EXPERIMENTAL;ULTRALEVE;;;;;;0;0;nan;2015.0;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;MIRASSOL;MIRASSOL;CRUZEIRO;PRIVADA;DESTRUÍDA;1;;;;;;;;;;;;
53557;53557;53557;53557;53557;ACIDENTE;-21.3052777778;-46.7727777778;GUARANÉSIA;MG;BRASIL;*;18/10/2015;20:30:00;;;;NÃO;;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PUCPC;EXPERIMENTAL;ULTRALEVE;;;ULAC;;SEM TRAÇÃO;0;0;0.0;1992.0;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;GUAXUPÉ;GUAXUPÉ;CRUZEIRO;PRIVADA;SUBSTANCIAL;0;;;;;;;;;;;;
53558;53558;53558;53558;53558;INCIDENTE;-22.9108333333;-43.1638888889;RIO DE JANEIRO;RJ;BRASIL;SBRJ;25/09/2015;22:15:00;;ATIVA;;NÃO;;0;1;NÃO;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PRGXP;REGULAR;AVIÃO;BOEING COMPANY;737-8EH;B738;JATO;BIMOTOR;70533;70533;0.0;2014.0;BRASIL;BRASIL;AVIÃO;REGULAR;VIRACOPOS;TANCREDO NEVES;TÁXI;REGULAR;NENHUM;0;;;;;;;;;;;;
53559;53559;53559;53559;53559;ACIDENTE;-17.9347222222;-47.3094444444;GUARDA-MOR;MG;BRASIL;*;10/11/2015;21:04:00;SIM;FINALIZADA;A-149/CENIPA/2015;SIM;2019-04-08;0;1;NÃO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SCF-NP;PTWQH;;AVIÃO;CESSNA AIRCRAFT;650;C650;JATO;BIMOTOR;10433;10433;10.0;1998.0;BRASIL;BRASIL;AVIÃO;PARTICULAR;PRESIDENTE JUSCELINO KUBITSCHEK;CONGONHAS;SUBIDA;PRIVADA;DESTRUÍDA;4;CULTURA ORGANIZACIONAL, FORMAÇÃO, COORDENAÇÃO DE CABINE, SISTEMAS DE APOIO, ATITUDE, MANUTENÇÃO DE AERONAVE, SUPERVISÃO GERENCIAL, PROCESSO DECISÓRIO, RELAÇÕES INTERPESSOAIS, CAPACITAÇÃO E TREINAMENTO, APLICAÇÃO DE COMANDOS, JULGAMENTO DE PILOTAGEM;ASPECTO PSICOLÓGICO, DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE, PSICOSSOCIAL, MANUTENÇÃO DA AERONAVE, ORGANIZACIONAL, INDIVIDUAL;FATOR HUMANO, FATOR OPERACIONAL;;;;;;;;
53560;53560;53560;53560;53560;INCIDENTE;-23.4319444444;-48.4694444444;SÃO PAULO;SP;BRASIL;SBGR;08/09/2015;19:25:00;;FINALIZADA;;NÃO;;0;1;NÃO;CAUSADO POR FENÔMENO METEOROLÓGICO NO SOLO;OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO NO SOLO;OTHR;PRMYR;REGULAR;AVIÃO;AIRBUS INDUSTRIE;A320-214;A320;JATO;BIMOTOR;77000;77000;184.0;2012.0;BRASIL;BRASIL;AVIÃO;REGULAR;GOVERNADOR ANDRÉ FRANCO MONTORO;CAMPO GRANDE;SUBIDA;REGULAR;LEVE;0;;;;;;;;;;;;
53561;53561;53561;53561;53561;ACIDENTE;-13.0127777778;-38.5305555556;SALVADOR;BA;BRASIL;*;31/10/2015;18:50:00;SIM;;A-142/CENIPA/2015;SIM;2018-03-09;0;1;NÃO;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PRZVX;;AVIÃO;SLICK AIRCRAFT COMPANY;SLICK 540;ZZZZ;PISTÃO;MONOMOTOR;795;795;1.0;nan;BRASIL;BRASIL;AVIÃO;EXPERIMENTAL;DEPUTADO LUÍS EDUARDO MAGALHÃES;DEPUTADO LUÍS EDUARDO MAGALHÃES;MANOBRA;PRIVADA;SUBSTANCIAL;1;PERCEPÇÃO, ATENÇÃO, MOTIVAÇÃO, APLICAÇÃO DE COMANDOS, JULGAMENTO DE PILOTAGEM;ASPECTO PSICOLÓGICO, DESEMPENHO DO SER HUMANO;INDIVIDUAL, OPERAÇÃO DA AERONAVE;FATOR HUMANO, FATOR OPERACIONAL;;;;;;;;
53562;53562;53562;53562;53562;ACIDENTE;-32.4097222222;-53.445;JAGUARÃO;RS;BRASIL;*;08/11/2015;10:45:00;SIM;FINALIZADA;A-145/CENIPA/2015;SIM;2017-10-27;0;1;NÃO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;CTOL;PTWCK;;AVIÃO;CESSNA AIRCRAFT;A188B;C188;PISTÃO;MONOMOTOR;1906;1906;1.0;1976.0;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;AGRÍCOLA;SUBSTANCIAL;0;CULTURA ORGANIZACIONAL, SUPERVISÃO GERENCIAL, PLANEJAMENTO DE VOO, JULGAMENTO DE PILOTAGEM;ASPECTO PSICOLÓGICO, DESEMPENHO DO SER HUMANO;ORGANIZACIONAL, OPERAÇÃO DA AERONAVE;FATOR HUMANO, FATOR OPERACIONAL;;;;;;;;
53563;53563;53563;53563;53563;INCIDENTE GRAVE;-5.5613888889;-35.5588888889;TAIPU;RN;BRASIL;*;09/11/2015;20:00:00;SIM;FINALIZADA;IG-146/CENIPA/2015;SIM;2017-08-01;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PTEJF;;AVIÃO;EMBRAER;EMB-810C;PA34;PISTÃO;BIMOTOR;2073;2073;6.0;1977.0;BRASIL;BRASIL;AVIÃO;PARTICULAR;PINTO MARTINS;CEARÁ-MIRIM;DESCIDA;PRIVADA;NENHUM;0;ATITUDE, JULGAMENTO DE PILOTAGEM, INDISCIPLINA DE VOO;ASPECTO PSICOLÓGICO, DESEMPENHO DO SER HUMANO;INDIVIDUAL, OPERAÇÃO DA AERONAVE;FATOR HUMANO, FATOR OPERACIONAL;;;;;;;;
53564;53564;53564;53564;53564;ACIDENTE;-7.5252777778;-46.0533333333;BALSAS;MA;BRASIL;SNBS;09/11/2015;19:30:00;SIM;FINALIZADA;A-147/CENIPA/2015;SIM;2018-04-05;1;1;NÃO;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PRRSA;;AVIÃO;AIR TRACTOR;AT-502B;AT5T;TURBOÉLICE;MONOMOTOR;3629;3629;1.0;2009.0;BRASIL;BRASIL;AVIÃO;PARTICULAR;BALSAS;BALSAS;DECOLAGEM;AGRÍCOLA;DESTRUÍDA;1;CULTURA ORGANIZACIONAL, PROCESSOS ORGANIZACIONAIS, FORMAÇÃO, INSTRUÇÃO, ESTADO EMOCIONAL, DESORIENTAÇÃO, OUTRO FATOR, ATITUDE, SUPERVISÃO GERENCIAL, CAPACITAÇÃO E TREINAMENTO, APLICAÇÃO DE COMANDOS, MOTIVAÇÃO, POUCA EXPERIÊNCIA DO PILOTO;ASPECTO MÉDICO, ASPECTO PSICOLÓGICO, DESEMPENHO DO SER HUMANO, ; INDIVIDUAL, ORGANIZACIONAL, OPERAÇÃO DA AERONAVE; FATOR HUMANO, FATOR OPERACIONAL;A-147/CENIPA/2015 - 02;2018-04-05;nan;nan;GARANTINDO QUE ESTES POSSUAM OS CONHECIMENTOS TéCNICOS NECESSáRIOS PARA A OPERAçãO AGRíCOLA., REALIZAR GESTõES JUNTO à RIBEIRãO S.A. DE MODO A GARANTIR QUE A SUPERVISãO GERENCIAL DA EMPRESA MELHORE SEUS PROCESSOS FORMAIS PARA CONTRATAçãO DE PILOTOS;CUMPRIDA;ANAC;AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL
53565;53565;53565;53565;53565;ACIDENTE;-8.5080555556;-35.1758333333;SIRINHAÉM;PE;BRASIL;*;11/11/2015;17:55:00;SIM;;A-150/CENIPA/2015;SIM;2018-04-05;2;1;NÃO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SCF-NP;PREDL;;HELICÓPTERO;ROBINSON HELICOPTER;R66;R66;TURBOEIXO;MONOMOTOR;1225;1225;5.0;2012.0;BRASIL;BRASIL;HELICÓPTERO;PARTICULAR;GUARARAPES - GILBERTO FREYRE;FORA DE AERODROMO;CRUZEIRO;PRIVADA;SUBSTANCIAL;0;SUPERVISÃO GERENCIAL, MANUTENÇÃO DE AERONAVE, OUTRO FATOR, APLICAÇÃO DE COMANDOS, FABRICAÇÃO; ASPECTO DA FABRICAÇÃO, DESEMPENHO DO SER HUMANO; MANUTENÇÃO DA AERONAVE, OPERAÇÃO DA AERONAVE; FATOR OPERACIONAL, FATOR MATERIAL;A-150/CENIPA/2015-02, A-150/CENIPA/2015-03;2018-04-05;nan;nan;NO QUE SE REFERE AO ACOMPANHAMENTO DAS INSPEçõES DO SHAFT WELDMENT, ESPECIFICAMENTE NO QUE SE REFERE à IDENTIFICAçãO DE PONTOS DE CORROSãO NO SHAFT WELDMENT, NOTADAMENTE, VISANDO ASSEGURAR-SE DO ADEQUADO CUMPRIMENTO DOS PROCEDIMENTOS DE INSPEçãO DO SHAFT WELDMENT, ESTABELECIDOS NO CARTãO DE INSPEçãO DE 100 HORAS DAS AERONAVES MODELO R66, ATUAR JUNTO AO MANTENEDOR DA AERONAVE, VISANDO ASSEGURAR-SE DA ADOçãO DOS ADEQUADOS MECANISMOS DE SUPERVISãO GERENCIAL, NO âMBITO TéCNICO, ESTABELECIDOS NO CARTãO DE INSPEçãO DE 100 HORAS DAS AERONAVES MODELO R66., NAS PARTES ANTERIORES E POSTERIORES à PAREDE DE FOGO.;CUMPRIDA;ANAC;AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL
53566;53566;53566;53566;53566;ACIDENTE;-22.6272222222;-48.9152777778;LENÇÓIS PAULISTA;SP;BRASIL;*;09/11/2015;19:30:00;;ATIVA;A-148/CENIPA/2015;SIM;2017-08-01;0;1;NÃO;POUSO EM LOCAL NÃO PREVISTO;OUTROS | POUSO EM LOCAL NÃO PREVISTO;OTHR;PTEDJ;;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-721C;P32R;PISTÃO;MONOMOTOR;1633;1633;7.0;1976.0;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;PRIVADA;SUBSTANCIAL;0;;;;;;;;;;;;
53567;53567;53567;53567;53567;INCIDENTE GRAVE;-22.9875;-43.37;RIO DE JANEIRO;RJ;BRASIL;SBJR;16/11/2015;18:37:00;;ATIVA;IG-152/CENIPA/2015;NÃO;;0;1;NÃO;FUMAÇA NA CABINE;FOGO/FUMAÇA (SEM IMPACTO) | FUMAÇA NA CABINE;F-NI;PROHD;TÁXI AÉREO;HELICÓPTERO;AGUSTA;AW139;A139;TURBOEIXO;BIMOTOR;6800;6800;17.0;2013.0;BRASIL;BRASIL;HELICÓPTERO;TÁXI AÉREO;JACAREPAGUÁ;JACAREPAGUÁ;ESTACIONAMENTO;TÁXI AÉREO;LEVE;0;;;;;;;;;;;;
53568;53568;53568;53568;53568;INCIDENTE GRAVE;-3.0725;-60.0227777778;MANAUS;AM;BRASIL;SWFN;17/11/2015;17:55:00;SIM;FINALIZADA;IG-153/CENIPA/2015;SIM;2018-05-01;1;1;SIM;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;SCF-NP;PTEZQ;;AVIÃO;EMBRAER;EMB-810C;PA34;PISTÃO;BIMOTOR;2073;2073;6.0;1979.0;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;BORBA;FLORES;CORRIDA APÓS POUSO;TÁXI AÉREO;LEVE;0;PERCEPÇÃO, APLICAÇÃO DE COMANDOS, JULGAMENTO DE PILOTAGEM;ASPECTO PSICOLÓGICO, DESEMPENHO DO SER HUMANO;INDIVIDUAL, OPERAÇÃO DA AERONAVE;FATOR HUMANO, FATOR OPERACIONAL;IG - 153/CENIPA/2015  - 01;2018-05-10;nan;nan;evitando-se,assim,possíveis danos ou agravamento destesàs aeronaves que porventura venham a experimentar uma excursão de pista., Atuar  junto  ao  Administrador  Aeroportuário  do  Aeródromo  de  Flores  a  fim  de  que  os obstáculos existentes nas áreas de escape da pista de SWFN sejam removidos;CUMPRIDA;ANAC;AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL
53569;53569;53569;53569;53569;INCIDENTE;-22.9102777778;-43.1627777778;RIO DE JANEIRO;RJ;BRASIL;SBRJ;11/11/2015;17:00:00;;ATIVA;;NÃO;;0;1;NÃO;VAZAMENTO DE OUTROS FLUIDOS;OUTROS | VAZAMENTO DE OUTROS FLUIDOS;OTHR;PRVBI;REGULAR;AVIÃO;BOEING COMPANY;737-73V;B737;JATO;BIMOTOR;62595;62595;152.0;2002.0;BRASIL;BRASIL;AVIÃO;REGULAR;SANTOS DUMONT;CONGONHAS;PARTIDA DO MOTOR;REGULAR;LEVE;0;;;;;;;;;;;;
53570;53570;53570;53570;53570;INCIDENTE;-21.1363888889;-47.7766666667;RIBEIRÃO PRETO;SP;BRASIL;SBRP;27/11/2015;11:50:00;;ATIVA;;NÃO;;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PPPTN;REGULAR;AVIÃO;AEROSPATIALE AND ALENIA;ATR-72-212A;AT72;TURBOÉLICE;BIMOTOR;22500;22500;73.0;2008.0;BRASIL;BRASIL;AVIÃO;REGULAR;LEITE LOPES;LEITE LOPES;DECOLAGEM;REGULAR;LEVE;0;;;;;;;;;;;;
53571;53571;53571;53571;53571;ACIDENTE;-29.2663888889;-51.5344444444;GARIBALDI;RS;BRASIL;SSGA;21/11/2015;19:30:00;SIM;FINALIZADA;A-155/CENIPA/2015;SIM;2017-08-01;2;1;SIM;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PPGSE;;AVIÃO;AERO BOERO;AB-180;AB18;PISTÃO;MONOMOTOR;844;844;2.0;1993.0;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;GARIBALDI;GARIBALDI;CORRIDA APÓS POUSO;INSTRUÇÃO;SUBSTANCIAL;0;PERCEPÇÃO, PLANEJAMENTO DE VOO, SUPERVISÃO GERENCIAL, ATITUDE, PROCESSO DECISÓRIO, INFRAESTRUTURA AEROPORTUÁRIA, PROCESSOS ORGANIZACIONAIS, APLICAÇÃO DE COMANDOS, JULGAMENTO DE PILOTAGEM;ASPECTO PSICOLÓGICO, DESEMPENHO DO SER HUMANO, INFRAESTRUTURA AEROPORTUÁRIA; INDIVIDUAL, ORGANIZACIONAL, OPERAÇÃO DA AERONAVE;FATOR HUMANO, FATOR OPERACIONAL;A - 155/CENIPA/2015  - 0 2, A - 155 /CENIPA/201 5 - 0 1;2017-08-01;nan;nan;se houver., notadamente no que se refere àpadronização do planejamento e da execução das atividades de reboque deplanadores., erificar  a  conformidade  das  características  físicas  do  aeródromo  de  Garibaldi  com  os requisitos do RBAC 154 e determinar as adequações necessárias, Atuar  junto  ao  Aeroclube  de  Bento  Gonçalves  com  o  objetivo  de garantir  que  haja  uma atuação efetiva da supervisão gerencial da organização;AGUARDANDO RESPOSTA;ANAC;AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL
53572;53572;53572;53572;53572;ACIDENTE;-24.3075;-47.5086111111;MIRACATU;SP;BRASIL;*;17/11/2015;15:55:00;SIM;FINALIZADA;A-154/CENIPA/2015;SIM;2019-10-28;1;1;NÃO;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PTOST;;AVIÃO;CHINCUL SACAIFI;PA-25-235;PA25;PISTÃO;MONOMOTOR;1315;1315;1.0;1993.0;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;AERO DO VALE MIRACATU;AERO DO VALE MIRACATU;DECOLAGEM;AGRÍCOLA;SUBSTANCIAL;0;PLANEJAMENTO DE VOO, APLICAÇÃO DE COMANDOS, ATITUDE, JULGAMENTO DE PILOTAGEM;ASPECTO PSICOLÓGICO, DESEMPENHO DO SER HUMANO;INDIVIDUAL, OPERAÇÃO DA AERONAVE;FATOR HUMANO, FATOR OPERACIONAL;A-154/CENIPA/2015 - 01;2019-10-28;nan;nan;A FIM DE ALERTAR PILOTOS E OPERADORES DA AVIAçãO AGRíCOLA BRASILEIRA SOBRE A IMPORTâNCIA DO CORRETO PLANEJAMENTO DE VOO E OPERAçãO DAS AERONAVES, UMIDADE E PRESSãO ATMOSFéRICA, BEM COMO AOS PROCEDIMENTOS PREVISTOS NOS MANUAIS., SOBRETUDO NO QUE DIZ RESPEITO àS INFORMAçõES DE TEMPERATURA, DIVULGAR OS ENSINAMENTOS COLHIDOS NA PRESENTE INVESTIGAçãO;CUMPRIDA;ANAC;AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL
53573;53573;53573;53573;53573;INCIDENTE;-23.4355555556;-46.4730555556;GUARULHOS;SP;BRASIL;SBGR;01/12/2015;02:48:00;;ATIVA;;NÃO;;0;1;NÃO;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;SCF-NP;PRONX;REGULAR;AVIÃO;AIRBUS INDUSTRIE;A320-214;A320;JATO;BIMOTOR;78000;78000;170.0;2014.0;BRASIL;BRASIL;AVIÃO;REGULAR;DEPUTADO LUÍS EDUARDO MAGALHÃES;GOVERNADOR ANDRÉ FRANCO MONTORO;APROXIMAÇÃO FINAL;REGULAR;NENHUM;0;;;;;;;;;;;;
53574;53574;53574;53574;53574;ACIDENTE;-23.175;-46.9372222222;JUNDIAÍ;SP;BRASIL;*;27/11/2015;13:05:00;SIM;FINALIZADA;A-156/CENIPA/2015;SIM;2017-06-22;1;1;NÃO;PANE SECA;COMBUSTÍVEL | PANE SECA;FUEL;PREJV;INSTRUÇÃO;AVIÃO;CESSNA AIRCRAFT;152;C152;PISTÃO;MONOMOTOR;757;757;2.0;1980.0;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;AEROPORTO ESTADUAL DE JUNDIAÍ;AEROPORTO ESTADUAL DE JUNDIAÍ;APROXIMAÇÃO FINAL;INSTRUÇÃO;SUBSTANCIAL;0;PLANEJAMENTO DE VOO, ATITUDE, PROCESSO DECISÓRIO, JULGAMENTO DE PILOTAGEM, INDISCIPLINA DE VOO;ASPECTO PSICOLÓGICO, DESEMPENHO DO SER HUMANO;INDIVIDUAL, OPERAÇÃO DA AERONAVE;FATOR HUMANO, FATOR OPERACIONAL;A-156/CENIPA/2015 - 01;2017-06-22;2017-06-30;nan;disponível nas aeronaves da EJ Escola de Aeronáutica Ltda. cumpram fielmente os itens contemplados na lista de verificações do manual da aeronave., Certificar-se de que a lista de verificações, checklist;AGUARDANDO RESPOSTA;ANAC;AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL
53575;53575;53575;53575;53575;INCIDENTE;-22.0366666667;-41.0708333333;CAMPOS DOS GOYTACAZES;RJ;BRASIL;SBFS;03/12/2015;10:50:00;;ATIVA;;NÃO;;0;1;NÃO;VAZAMENTO DE OUTROS FLUIDOS;OUTROS | VAZAMENTO DE OUTROS FLUIDOS;OTHR;PRBGK;TÁXI AÉREO;HELICÓPTERO;EUROCOPTER FRANCE;EC 225 LP;EC25;TURBOEIXO;BIMOTOR;11000;11000;21.0;2011.0;BRASIL;BRASIL;HELICÓPTERO;TÁXI AÉREO;SÃO TOMÉ;SÃO TOMÉ;CIRCUITO DE TRÁFEGO;TÁXI AÉREO;NENHUM;0;;;;;;;;;;;;
53576;53576;53576;53576;53576;ACIDENTE;-29.6827777778;-48.4375;SÃO VICENTE DO SUL;RS;BRASIL;*;29/11/2015;20:30:00;SIM;FINALIZADA;A-158/CENIPA/2015;SIM;2018-06-25;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PTGTR;;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;IPAN;PISTÃO;MONOMOTOR;1800;1800;1.0;1979.0;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA;AGRÍCOLA;SUBSTANCIAL;1;FADIGA, SUPERVISÃO GERENCIAL, MANUTENÇÃO DE AERONAVE, USO ILÍCITO DE DROGAS, PROCESSOS ORGANIZACIONAIS, APLICAÇÃO DE COMANDOS, INFLUÊNCIA DO MEIO AMBIENTE;ASPECTO MÉDICO, ERGONOMIA, DESEMPENHO DO SER HUMANO, ASPECTO PSICOLÓGICO; MANUTENÇÃO DA AERONAVE, ORGANIZACIONAL, OPERAÇÃO DA AERONAVE;FATOR HUMANO, FATOR OPERACIONAL;;;;;;;;
53577;53577;53577;53577;53577;ACIDENTE;-14.53;-55.2655555556;PLANALTO DA SERRA;MT;BRASIL;*;27/11/2015;16:00:00;SIM;ATIVA;A-157/CENIPA/2015;SIM;2018-11-07;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PTFFB;;AVIÃO;CESSNA AIRCRAFT;A188B;C188;PISTÃO;MONOMOTOR;1497;1497;1.0;1974.0;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA;AGRÍCOLA;SUBSTANCIAL;0;;;;;;;;;;;;
53578;53578;53578;53578;53578;ACIDENTE;-8.7675;-63.8477777778;PORTO VELHO;RO;BRASIL;SWRO;01/11/2015;21:30:00;;;;NÃO;;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PUJJV;EXPERIMENTAL;ULTRALEVE;FLYER INDUSTRIA AERONAUTICA LTDA;KOLBFLYER SS;ULAC;PISTÃO;MONOMOTOR;598;598;2.0;2008.0;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;AEROCLUBE DE RONDÔNIA;AEROCLUBE DE RONDÔNIA;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;;;;;;;;;;;;
53579;53579;53579;53579;53579;ACIDENTE;-12.6941666667;-60.0972222222;VILHENA;RO;BRASIL;SBVH;30/10/2015;12:30:00;;;;NÃO;;0;1;NÃO;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PUTRB;EXPERIMENTAL;ULTRALEVE;TRIKE ICAROS LTDA;ADVENTURE;ULAC;PISTÃO;MONOMOTOR;420;420;2.0;2005.0;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;BRIGADEIRO CAMARÃO;BRIGADEIRO CAMARÃO;DECOLAGEM;PRIVADA;SUBSTANCIAL;1;;;;;;;;;;;;
53580;53580;53580;53580;53580;ACIDENTE;-23.3558333333;-51.4908333333;ARAPONGAS;PR;BRASIL;SSOG;10/11/2015;12:00:00;;;;NÃO;;0;1;SIM;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PUINP;EXPERIMENTAL;ULTRALEVE;;CONQUEST;ULAC;PISTÃO;MONOMOTOR;650;650;2.0;2003.0;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;POUSADA DAS ÁGUIAS;ARAPONGAS;POUSO;PRIVADA;SUBSTANCIAL;0;;;;;;;;;;;;
53581;53581;53581;53581;53581;INCIDENTE GRAVE;-24.9947222222;-53.5072222222;CASCAVEL;PR;BRASIL;SBCA;06/11/2015;18:50:00;;;;NÃO;;0;1;NÃO;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PUKLK;EXPERIMENTAL;ULTRALEVE;FLYER INDUSTRIA AERONAUTICA LTDA;STORM-30B;ULAC;PISTÃO;MONOMOTOR;540;540;2.0;2001.0;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;ADALBERTO MENDES DA SILVA;ELY REGO;TÁXI;PRIVADA;LEVE;0;;;;;;;;;;;;
53582;53582;53582;53582;53582;INCIDENTE;-29.9938888889;-51.1711111111;PORTO ALEGRE;RS;BRASIL;SBPA;25/11/2015;14:30:00;;FINALIZADA;;NÃO;;0;1;NÃO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SCF-NP;PRAKA;REGULAR;AVIÃO;AEROSPATIALE AND ALENIA;ATR-72-212A;AT72;TURBOÉLICE;BIMOTOR;23000;23000;0.0;2015.0;BRASIL;BRASIL;AVIÃO;REGULAR;SALGADO FILHO;RUBEM BERTA;SUBIDA;REGULAR;NENHUM;0;;;;;;;;;;;;
